mut_par_size	mut_par_patt	typ1_err	typ2_err	rej_rate	acp_rate	avg_size	avg_size_thr	avg_par_size	avg_patt	avg_patt_thr	avg_par_patt	end_gen
0.250000	0.250000	0.008180	0.215173	0.177720	0.161917	10.000000	11.357931	10.499798	10.000000	11.069620	11.500090	2999
0.250000	0.250000	0.010067	0.192343	0.175900	0.144717	10.000000	11.416191	10.498892	10.000000	11.008380	11.499415	2999
0.250000	0.250000	0.006453	0.238267	0.178830	0.179463	10.000000	12.547273	10.500085	10.000000	11.075833	11.499759	2999
0.250000	0.250000	0.009637	0.201700	0.176813	0.151627	10.000000	11.874318	10.499665	10.000000	11.021319	11.500682	2999
0.250000	0.250000	0.014790	0.172867	0.178063	0.130390	10.000000	13.578620	10.500343	10.000000	10.928985	11.500175	2999
0.250000	0.250000	0.020703	0.143270	0.178790	0.108637	10.000000	11.805646	10.499991	10.000000	10.862973	11.499818	2999
0.250000	0.250000	0.018813	0.149660	0.178020	0.112757	10.000000	11.425281	10.500226	10.000000	10.899105	11.500010	2999
0.250000	0.250000	0.013043	0.176643	0.176793	0.133203	10.000000	11.767121	10.500413	10.000000	10.955921	11.500331	2999
0.250000	0.250000	0.010883	0.184050	0.175600	0.138277	10.000000	11.569240	10.499470	10.000000	10.981741	11.499917	2999
0.250000	0.250000	0.011560	0.190943	0.177713	0.143987	10.000000	13.595072	10.500711	10.000000	10.969943	11.500065	2999
0.250000	0.250000	0.008457	0.212980	0.177483	0.160173	10.000000	12.682585	10.499879	10.000000	11.022816	11.500253	2999
0.250000	0.250000	0.011393	0.182200	0.176113	0.136687	10.000000	11.545097	10.500357	10.000000	10.978586	11.500190	2999
0.250000	0.250000	0.011960	0.196223	0.178213	0.147153	10.000000	11.553134	10.499330	10.000000	11.024667	11.499841	2999
0.250000	0.250000	0.007827	0.247873	0.180003	0.187000	10.000000	12.115825	10.499834	10.000000	11.150822	11.500439	2999
0.250000	0.250000	0.012060	0.184743	0.176733	0.139250	10.000000	12.903694	10.499560	10.000000	10.958419	11.500269	2999
0.250000	0.250000	0.012483	0.180013	0.176927	0.135483	10.000000	11.759232	10.500389	10.000000	10.956638	11.500243	2999
0.250000	0.250000	0.008460	0.213140	0.177797	0.160203	10.000000	13.277624	10.500098	10.000000	11.021504	11.499893	2999
0.250000	0.250000	0.007207	0.222960	0.177033	0.167937	10.000000	11.550150	10.500405	10.000000	11.062776	11.499881	2999
0.250000	0.250000	0.011530	0.186250	0.176980	0.140480	10.000000	12.494872	10.499896	10.000000	10.964903	11.499603	2999
0.250000	0.250000	0.007347	0.222037	0.177860	0.167210	10.000000	11.943196	10.499520	10.000000	11.048238	11.500133	2999
0.250000	0.250000	0.012330	0.183807	0.177577	0.138830	10.000000	12.229820	10.500035	10.000000	10.957714	11.499617	2999
0.250000	0.250000	0.012407	0.183767	0.177360	0.138120	10.000000	13.633710	10.500395	10.000000	10.955323	11.500036	2999
0.250000	0.250000	0.009960	0.204890	0.178220	0.154043	10.000000	11.993941	10.499722	10.000000	11.022876	11.499553	2999
0.250000	0.250000	0.008360	0.211243	0.177067	0.158623	10.000000	12.702837	10.499860	10.000000	11.020976	11.499775	2999
0.250000	0.250000	0.008223	0.208677	0.177410	0.157243	10.000000	11.622722	10.500558	10.000000	11.031147	11.499655	2999
0.250000	0.250000	0.014313	0.165223	0.176710	0.124683	10.000000	11.484434	10.500062	10.000000	10.938202	11.499524	2999
0.250000	0.250000	0.009777	0.198133	0.177600	0.149117	10.000000	12.122580	10.499705	10.000000	10.997787	11.500725	2999
0.250000	0.250000	0.016450	0.159973	0.177667	0.120697	10.000000	11.436311	10.499511	10.000000	10.929786	11.499121	2999
0.250000	0.250000	0.013770	0.165687	0.176773	0.125107	10.000000	11.336581	10.500017	10.000000	10.953249	11.500505	2999
0.250000	0.250000	0.008477	0.210743	0.177193	0.158633	10.000000	11.823651	10.499868	10.000000	11.030794	11.499554	2999
0.250000	0.250000	0.011473	0.179750	0.176243	0.135047	10.000000	11.506003	10.499791	10.000000	10.970562	11.500820	2999
0.250000	0.250000	0.007003	0.223453	0.177543	0.169067	10.000000	11.892920	10.500226	10.000000	11.059220	11.500008	2999
0.250000	0.250000	0.011567	0.184580	0.176750	0.139300	10.000000	13.931266	10.500061	10.000000	10.959809	11.499358	2999
0.250000	0.250000	0.011220	0.186367	0.176780	0.140187	10.000000	11.786669	10.500495	10.000000	10.996576	11.499663	2999
0.250000	0.250000	0.011397	0.201780	0.178553	0.151923	10.000000	12.296184	10.501396	10.000000	11.024305	11.500669	2999
0.250000	0.250000	0.006837	0.225610	0.177260	0.169317	10.000000	12.409031	10.500220	10.000000	11.047222	11.499853	2999
0.250000	0.250000	0.009337	0.200847	0.177180	0.151107	10.000000	12.785295	10.500604	10.000000	10.997861	11.500522	2999
0.250000	0.250000	0.011770	0.183403	0.177253	0.138113	10.000000	11.761043	10.499146	10.000000	10.965871	11.498902	2999
0.250000	0.250000	0.012997	0.181493	0.177590	0.136770	10.000000	12.083150	10.500578	10.000000	10.978577	11.500056	2999
0.250000	0.250000	0.009310	0.201313	0.177153	0.150983	10.000000	11.934689	10.499671	10.000000	11.004352	11.499902	2999
0.250000	0.250000	0.014953	0.169720	0.177733	0.127690	10.000000	12.436401	10.500256	10.000000	10.929553	11.500363	2999
0.250000	0.250000	0.011473	0.188753	0.177383	0.142337	10.000000	11.965262	10.498762	10.000000	10.977380	11.499891	2999
0.250000	0.250000	0.009667	0.208870	0.177780	0.157440	10.000000	11.232572	10.499866	10.000000	11.077173	11.500476	2999
0.250000	0.250000	0.012353	0.178920	0.177703	0.135227	10.000000	11.747967	10.500440	10.000000	10.955555	11.500111	2999
0.250000	0.250000	0.007880	0.215973	0.177323	0.162553	10.000000	11.852205	10.499797	10.000000	11.046041	11.499889	2999
0.250000	0.250000	0.010363	0.195393	0.176857	0.147130	10.000000	12.196678	10.500038	10.000000	10.985786	11.499672	2999
0.250000	0.250000	0.010577	0.191663	0.176703	0.144213	10.000000	12.913082	10.499528	10.000000	10.984930	11.500479	2999
0.250000	0.250000	0.005723	0.244553	0.178263	0.182920	10.000000	12.325097	10.499940	10.000000	11.092158	11.500411	2999
0.250000	0.250000	0.012583	0.181173	0.177160	0.136587	10.000000	11.799307	10.500670	10.000000	10.967482	11.499984	2999
0.250000	0.250000	0.016330	0.163047	0.177950	0.123500	10.000000	12.382449	10.499808	10.000000	10.912454	11.499765	2999
0.250000	0.250000	0.011983	0.182387	0.176803	0.137310	10.000000	12.168769	10.500112	10.000000	10.965903	11.499475	2999
0.250000	0.250000	0.013350	0.174543	0.177160	0.131297	10.000000	12.773328	10.499961	10.000000	10.937303	11.499235	2999
0.250000	0.250000	0.011290	0.185463	0.176573	0.139857	10.000000	14.867405	10.499386	10.000000	10.961910	11.500201	2999
0.250000	0.250000	0.012127	0.189300	0.177587	0.142677	10.000000	12.635376	10.499822	10.000000	10.972423	11.500189	2999
0.250000	0.250000	0.012407	0.190307	0.177757	0.143150	10.000000	13.869257	10.499845	10.000000	10.964717	11.499701	2999
0.250000	0.250000	0.006020	0.239037	0.178013	0.179743	10.000000	12.688865	10.500030	10.000000	11.079913	11.500515	2999
0.250000	0.250000	0.011427	0.185913	0.176823	0.139713	10.000000	12.120752	10.500030	10.000000	10.981888	11.500814	2999
0.250000	0.250000	0.008373	0.207610	0.177000	0.156630	10.000000	11.604497	10.500075	10.000000	11.030202	11.499983	2999
0.250000	0.250000	0.007933	0.221817	0.178203	0.166757	10.000000	11.698797	10.500587	10.000000	11.079709	11.499541	2999
0.250000	0.250000	0.010660	0.188163	0.176710	0.141780	10.000000	11.473601	10.500269	10.000000	10.995143	11.499415	2999
0.250000	0.250000	0.015263	0.161757	0.177380	0.122150	10.000000	11.555254	10.499805	10.000000	10.929699	11.500433	2999
0.250000	0.250000	0.015633	0.172447	0.178380	0.130080	10.000000	12.161231	10.499815	10.000000	10.932672	11.500197	2999
0.250000	0.250000	0.011683	0.191390	0.178007	0.143723	10.000000	12.120986	10.499569	10.000000	10.983536	11.500679	2999
0.250000	0.250000	0.010970	0.190163	0.176863	0.142727	10.000000	11.757669	10.500544	10.000000	10.995376	11.500317	2999
0.250000	0.250000	0.010743	0.192447	0.176960	0.145027	10.000000	11.559166	10.499891	10.000000	11.008620	11.500240	2999
0.250000	0.250000	0.010350	0.195700	0.177493	0.147657	10.000000	12.055329	10.500378	10.000000	10.991734	11.499646	2999
0.250000	0.250000	0.004733	0.265393	0.180487	0.199897	10.000000	12.089530	10.500106	10.000000	11.141152	11.500058	2999
0.250000	0.250000	0.012273	0.181287	0.176580	0.136700	10.000000	11.878406	10.500013	10.000000	10.966412	11.500298	2999
0.250000	0.250000	0.006580	0.230623	0.178533	0.172803	10.000000	12.516649	10.500238	10.000000	11.057149	11.500726	2999
0.250000	0.250000	0.016777	0.166103	0.178273	0.124827	10.000000	11.213195	10.500573	10.000000	10.965688	11.500070	2999
0.250000	0.250000	0.017370	0.151940	0.177787	0.114787	10.000000	11.970257	10.500526	10.000000	10.897109	11.499880	2999
0.250000	0.250000	0.010587	0.193487	0.177143	0.145720	10.000000	14.061609	10.499903	10.000000	10.981817	11.501010	2999
0.250000	0.250000	0.010990	0.183590	0.176703	0.138480	10.000000	11.794079	10.500179	10.000000	10.977793	11.499873	2999
0.250000	0.250000	0.014267	0.170467	0.178090	0.128717	10.000000	12.175106	10.500564	10.000000	10.930077	11.500454	2999
0.250000	0.250000	0.007543	0.224623	0.177743	0.169570	10.000000	14.578600	10.499339	10.000000	11.041791	11.500797	2999
0.250000	0.250000	0.013190	0.173423	0.177217	0.130803	10.000000	12.406551	10.499394	10.000000	10.941769	11.500457	2999
0.250000	0.250000	0.007897	0.211977	0.176807	0.159077	10.000000	11.853089	10.499458	10.000000	11.033992	11.500107	2999
0.250000	0.250000	0.005480	0.247803	0.178753	0.185960	10.000000	12.441572	10.500414	10.000000	11.088901	11.500207	2999
0.250000	0.250000	0.009040	0.211790	0.177770	0.159077	10.000000	13.188224	10.498944	10.000000	11.018553	11.500472	2999
0.250000	0.250000	0.010567	0.189350	0.176433	0.142850	10.000000	11.531390	10.499818	10.000000	10.993767	11.500419	2999
0.250000	0.250000	0.012030	0.186993	0.177737	0.140933	10.000000	13.129605	10.499824	10.000000	10.964455	11.499867	2999
0.250000	0.250000	0.017367	0.155870	0.178100	0.117920	10.000000	13.336877	10.499688	10.000000	10.892223	11.499880	2999
0.250000	0.250000	0.017910	0.157800	0.178400	0.119257	10.000000	11.676279	10.499804	10.000000	10.909095	11.499044	2999
0.250000	0.250000	0.011313	0.192740	0.177683	0.145197	10.000000	11.678559	10.500189	10.000000	11.026988	11.500182	2999
0.250000	0.250000	0.008310	0.211550	0.177653	0.159123	10.000000	11.666747	10.499882	10.000000	11.031409	11.499817	2999
0.250000	0.250000	0.008293	0.208133	0.176503	0.155770	10.000000	11.526939	10.499992	10.000000	11.051223	11.499919	2999
0.250000	0.250000	0.014747	0.166253	0.177857	0.125237	10.000000	11.442313	10.499944	10.000000	10.950645	11.499868	2999
0.250000	0.250000	0.015440	0.162697	0.177530	0.122503	10.000000	11.750927	10.500151	10.000000	10.916316	11.500375	2999
0.250000	0.250000	0.011767	0.184320	0.177163	0.138553	10.000000	12.156298	10.499906	10.000000	10.970764	11.499524	2999
0.250000	0.250000	0.008763	0.217170	0.178047	0.163247	10.000000	13.105385	10.499212	10.000000	11.026244	11.500195	2999
0.250000	0.250000	0.013973	0.177580	0.178027	0.133743	10.000000	13.509268	10.499964	10.000000	10.941296	11.499527	2999
0.250000	0.250000	0.008513	0.211207	0.178170	0.159033	10.000000	12.725013	10.499624	10.000000	11.022341	11.500331	2999
0.250000	0.250000	0.008937	0.199100	0.176697	0.149753	10.000000	11.644453	10.499533	10.000000	11.022719	11.499905	2999
0.250000	0.250000	0.008443	0.222433	0.178500	0.167840	10.000000	11.405740	10.500786	10.000000	11.091600	11.499904	2999
0.250000	0.250000	0.010887	0.184587	0.176987	0.139433	10.000000	11.834158	10.499575	10.000000	10.975516	11.500249	2999
0.250000	0.250000	0.010340	0.196843	0.176700	0.148523	10.000000	12.681742	10.500267	10.000000	10.997185	11.500411	2999
0.250000	0.250000	0.009217	0.202053	0.176640	0.152463	10.000000	11.435790	10.499474	10.000000	11.029815	11.500899	2999
0.250000	0.250000	0.011883	0.180110	0.176797	0.135397	10.000000	12.170397	10.500374	10.000000	10.967744	11.499991	2999
0.250000	0.250000	0.010467	0.327217	0.190233	0.246283	10.000000	11.051741	10.999660	10.000000	11.191270	11.000493	2999
0.250000	0.250000	0.016737	0.261637	0.187713	0.197547	10.000000	11.003379	11.000055	10.000000	11.041394	11.000085	2999
0.250000	0.250000	0.014280	0.282240	0.188820	0.213033	10.000000	11.080446	10.999860	10.000000	11.042083	11.000063	2999
0.250000	0.250000	0.016717	0.271873	0.189253	0.205277	10.000000	11.059786	10.999811	10.000000	11.018052	11.000561	2999
0.250000	0.250000	0.010200	0.323900	0.189447	0.244003	10.000000	11.052808	10.999997	10.000000	11.188229	11.000887	2999
0.250000	0.250000	0.012377	0.302223	0.189520	0.228540	10.000000	11.136849	10.999890	10.000000	11.054249	11.000046	2999
0.250000	0.250000	0.016330	0.289297	0.189760	0.218637	10.000000	10.954026	10.999656	10.000000	11.191768	11.000229	2999
0.250000	0.250000	0.020833	0.255950	0.190667	0.192763	10.000000	10.916230	11.000028	10.000000	11.119287	10.999931	2999
0.250000	0.250000	0.012730	0.298420	0.188643	0.224090	10.000000	11.043382	10.999735	10.000000	11.115502	10.999758	2999
0.250000	0.250000	0.017227	0.287067	0.190317	0.216797	10.000000	11.232183	10.999214	10.000000	10.918252	10.999264	2999
0.250000	0.250000	0.017170	0.262863	0.188683	0.198317	10.000000	11.026781	11.000315	10.000000	11.025313	11.000922	2999
0.250000	0.250000	0.008420	0.346720	0.190257	0.260530	10.000000	11.144175	11.000241	10.000000	11.142145	10.999922	2999
0.250000	0.250000	0.011780	0.314770	0.189583	0.237303	10.000000	11.045422	11.000136	10.000000	11.178866	10.999629	2999
0.250000	0.250000	0.014980	0.282067	0.188187	0.212653	10.000000	10.975316	10.999077	10.000000	11.132938	10.999423	2999
0.250000	0.250000	0.012053	0.301420	0.188370	0.226967	10.000000	11.124790	10.999366	10.000000	11.039211	10.999101	2999
0.250000	0.250000	0.012533	0.291577	0.188430	0.219997	10.000000	11.057095	10.999427	10.000000	11.072605	11.000475	2999
